"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/int_ipc_io.csv --int --ipc --io 1 600",,,,"Date:","22 Mar 2023 21:32:08 -03"
"interrupts",,,"sysv ipc",,,"io/total",
"138","139","140","msg","sem","shm","read","writ"
0.000,43.578,0.023,0,0,6,5.339,35.602
0,19,0,0,0,6,0,0
0,17,0,0,0,6,0,0
0,20,0,0,0,6,173,2
0,29,0,0,0,6,209,6
0,64,0,0,0,6,0,0
0,21,0,0,0,6,0,44
0,25,0,0,0,6,0,0
0,89,0,0,0,6,0,0
0,47,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,36,0,0,0,6,0,24
0,15,0,0,0,6,0,0
0,19,0,0,0,6,0,837
0,13,0,0,0,6,0,877
0,14,0,0,0,6,0,0
0,20,0,0,0,6,0,0
0,68,0,0,0,6,0,44
0,14,0,0,0,6,0,0
0,28,0,0,0,6,0,0
0,23,0,0,0,6,0,0
0,18,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,46,0,0,0,6,0,36
0,15,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,19,0,0,0,6,0,0
0,15,0,0,0,6,0,28
0,15,0,0,0,6,0,42
0,35,0,0,0,6,0,532
0,33,0,0,0,6,0,0
0,20,0,0,0,6,0,0
0,19,0,0,0,6,0,0
0,17,0,0,0,6,0,0
0,15,0,0,0,6,0,40
0,59,0,0,0,6,0,0
0,33,0,0,0,6,0,0
0,19,0,0,0,6,0,0
0,20,0,0,0,6,0,0
0,15,0,0,0,6,0,36
0,15,0,0,0,6,0,390
0,77,0,0,0,6,0,0
0,21,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,15,0,0,0,6,0,20
0,19,0,0,0,6,0,0
0,50,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,19,0,0,0,6,0,250
0,15,0,0,0,6,0,46
0,31,0,0,0,6,0,0
0,57,0,0,0,6,0,0
0,17,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,17,0,0,0,6,0,26
0,13,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,34,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,21,0,0,0,6,0,1512
0,20,0,0,0,6,0,0
0,43,0,0,0,6,0,44
0,22,0,0,0,6,0,36
0,43,0,0,0,6,0,14
0,27,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,17,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,20,0,0,0,6,0,24
0,56,0,0,0,6,0,10
0,15,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,37,0,0,0,6,0,26
0,18,0,0,0,6,0,0
0,49,0,0,0,6,0,0
0,10,0,0,0,6,0,0
0,12,0,0,0,6,0,0
0,18,0,0,0,6,0,42
0,17,0,0,0,6,0,0
0,20,0,0,0,6,0,510
0,29,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,45,0,0,0,6,0,8
0,18,0,0,0,6,0,0
0,26,0,0,0,6,0,0
0,54,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,16,0,0,0,6,0,20
0,15,0,0,0,6,0,0
0,20,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,61,0,0,0,6,0,0
0,38,0,0,0,6,0,0
0,43,0,0,0,6,2,1986
0,17,0,0,0,6,0,30
0,20,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,55,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,15,0,0,0,6,0,22
0,21,0,0,0,6,0,0
0,53,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,32,0,0,0,6,0,42
0,28,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,61,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,19,0,0,0,6,0,40
0,16,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,16,0,0,0,6,0,570
0,33,0,0,0,6,0,0
0,37,0,0,0,6,0,0
0,21,0,0,0,6,0,18
0,17,0,0,0,6,0,0
0,21,0,0,0,6,0,0
0,17,0,0,0,6,0,0
0,47,0,0,0,6,0,0
0,21,0,0,0,6,0,0
0,19,0,0,0,6,0,38
0,17,0,0,0,6,0,358
0,16,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,57,0,0,0,6,0,0
0,19,0,0,0,6,0,40
0,15,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,18,0,0,0,6,0,0
0,60,0,0,0,6,0,22
0,32,0,0,0,6,0,0
0,15,0,0,0,6,0,330
0,18,0,0,0,6,0,0
0,21,0,0,0,6,0,0
0,35,0,0,0,6,0,0
0,38,0,0,0,6,0,40
0,17,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,19,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,19,0,0,0,6,0,66
0,49,0,0,0,6,0,2112
0,15,0,0,0,6,0,0
0,31,0,0,0,6,0,0
0,23,0,0,0,6,0,0
0,35,0,0,0,6,0,0
0,16,0,0,0,6,0,44
0,45,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,41,0,0,0,6,0,0
0,24,0,0,0,6,0,0
0,19,0,0,0,6,0,0
0,15,0,0,0,6,0,12
0,46,0,0,0,6,0,0
0,17,0,0,0,6,0,0
0,18,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,35,0,0,0,6,0,0
0,29,0,0,0,6,0,36
0,43,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,17,0,0,0,6,0,450
0,17,0,0,0,6,0,18
0,18,0,0,0,6,0,0
0,35,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,33,0,0,0,6,0,16
0,22,0,0,0,6,0,0
0,17,0,0,0,6,0,0
0,38,0,0,0,6,0,0
0,15,0,0,0,6,0,326
0,19,0,0,0,6,0,0
0,32,0,0,0,6,0,22
0,26,0,0,0,6,0,0
0,19,0,0,0,6,0,0
0,44,0,0,0,6,0,24
0,22,0,0,0,6,0,0
0,33,0,0,0,6,0,0
0,22,0,0,0,6,0,0
0,19,0,0,0,6,0,0
0,15,0,0,0,6,0,32
0,65,0,0,0,6,2,2424
0,22,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,16,0,0,0,6,0,16
0,36,0,0,0,6,0,0
